dimension,regionX,regionZ,chunkX,chunkZ,scanTick,inhabitedTicks,surfaceY,biome,isSpawn,dominantStone,dominantStoneEffect,memorabilityIndex,chunkMemorable,chunkForgettable,renewalAction,renewalRank,source,status
minecraft:overworld,2,0,2,13,1410059,259,265,minecraft:plains,0,NONE,NONE,0.205052,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,14,1410059,93,269,minecraft:sparse_jungle,0,NONE,NONE,0.215329,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,15,1410059,438,263,minecraft:sparse_jungle,0,NONE,NONE,0.227185,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,16,1410059,0,279,minecraft:sparse_jungle,0,NONE,NONE,0.135341,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,17,1410059,0,271,minecraft:sparse_jungle,0,NONE,NONE,0.089501,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,18,1410059,0,277,minecraft:sparse_jungle,0,NONE,NONE,0.062760,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,19,1410059,95,277,minecraft:sparse_jungle,0,NONE,NONE,0.043100,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,20,1410059,0,277,minecraft:sparse_jungle,0,NONE,NONE,0.024766,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,21,1410059,0,275,minecraft:sparse_jungle,0,NONE,NONE,0.019629,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,22,1410059,80,261,minecraft:plains,0,NONE,NONE,0.027459,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,23,1410059,0,253,minecraft:plains,0,NONE,NONE,0.036486,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,24,1410059,0,253,minecraft:river,0,NONE,NONE,0.044668,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,25,1410059,71,263,minecraft:river,0,NONE,NONE,0.073141,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,26,1410059,0,263,minecraft:forest,0,NONE,NONE,0.099346,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,27,1410059,0,267,minecraft:forest,0,NONE,NONE,0.206832,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,28,1410059,0,271,minecraft:forest,0,NONE,NONE,0.303235,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,29,1410059,0,273,minecraft:forest,0,NONE,NONE,0.320444,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,30,1410059,0,279,minecraft:forest,0,NONE,NONE,0.336635,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,2,31,1410059,0,283,minecraft:forest,0,NONE,NONE,0.431465,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,0,1410059,0,255,minecraft:plains,0,NONE,NONE,0.016890,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,1,1410059,0,255,minecraft:plains,0,NONE,NONE,0.009606,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,2,1410059,0,255,minecraft:plains,0,NONE,NONE,0.008371,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,3,1410059,37,253,minecraft:plains,0,NONE,NONE,0.008058,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,4,1410059,0,253,minecraft:plains,0,NONE,NONE,0.012641,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,5,1410059,0,253,minecraft:river,0,NONE,NONE,0.013362,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,6,1410059,0,259,minecraft:forest,0,NONE,NONE,0.021053,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,7,1410059,105,261,minecraft:forest,0,NONE,NONE,0.032980,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,8,1410059,106,273,minecraft:forest,0,NONE,NONE,0.046151,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,9,1410059,0,257,minecraft:forest,0,NONE,NONE,0.096933,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,10,1410059,262,277,minecraft:forest,0,NONE,NONE,0.149629,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,11,1410059,0,271,minecraft:forest,0,NONE,NONE,0.204332,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,12,1410059,408,253,minecraft:river,0,NONE,NONE,0.266644,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,13,1410059,91,253,minecraft:river,0,NONE,NONE,0.289269,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,14,1410059,426,279,minecraft:sparse_jungle,0,NONE,NONE,0.315703,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,15,1410059,295,261,minecraft:sparse_jungle,0,NONE,NONE,0.277291,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,16,1410059,248,277,minecraft:sparse_jungle,0,NONE,NONE,0.211234,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,17,1410059,0,269,minecraft:sparse_jungle,0,NONE,NONE,0.155269,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,18,1410059,0,275,minecraft:sparse_jungle,0,NONE,NONE,0.104963,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,19,1410059,109,279,minecraft:sparse_jungle,0,NONE,NONE,0.066997,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,20,1410059,0,279,minecraft:sparse_jungle,0,NONE,NONE,0.032449,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,21,1410059,0,269,minecraft:sparse_jungle,0,NONE,NONE,0.027314,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,22,1410059,110,255,minecraft:sparse_jungle,0,NONE,NONE,0.034897,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,23,1410059,186,253,minecraft:sparse_jungle,0,NONE,NONE,0.049408,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,24,1410059,215,253,minecraft:river,0,NONE,NONE,0.085294,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,25,1410059,246,255,minecraft:forest,0,NONE,NONE,0.148331,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,26,1410059,138,257,minecraft:forest,0,NONE,NONE,0.288570,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,27,1410059,0,269,minecraft:forest,0,NONE,NONE,0.492406,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,28,1410059,0,279,minecraft:forest,0,NONE,NONE,0.768174,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,29,1410059,0,287,minecraft:forest,0,NONE,NONE,0.943359,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,30,1410059,0,273,minecraft:forest,0,NONE,NONE,1.041944,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,3,31,1410059,0,275,minecraft:forest,0,NONE,NONE,1.223466,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,0,1410059,77,255,minecraft:plains,0,NONE,NONE,0.037993,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,1,1410059,76,253,minecraft:plains,0,NONE,NONE,0.023591,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,2,1410059,68,255,minecraft:plains,0,NONE,NONE,0.016069,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,3,1410059,0,257,minecraft:plains,0,NONE,NONE,0.015928,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,4,1410059,0,253,minecraft:plains,0,NONE,NONE,0.019470,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,5,1410059,0,253,minecraft:river,0,NONE,NONE,0.020032,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,6,1410059,53,255,minecraft:river,0,NONE,NONE,0.030417,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,7,1410059,166,267,minecraft:forest,0,NONE,NONE,0.045311,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,8,1410059,158,275,minecraft:forest,0,NONE,NONE,0.068354,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,9,1410059,43,277,minecraft:forest,0,NONE,NONE,0.140184,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,10,1410059,146,279,minecraft:forest,0,NONE,NONE,0.218767,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,11,1410059,35,275,minecraft:forest,0,NONE,NONE,0.334584,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,12,1410059,627,263,minecraft:forest,0,NONE,NONE,0.432493,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,13,1410059,291,293,minecraft:jungle,0,NONE,NONE,0.434890,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,14,1410059,217,253,minecraft:river,0,NONE,NONE,0.360703,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,15,1410059,206,265,minecraft:sparse_jungle,0,NONE,NONE,0.359060,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,16,1410059,446,263,minecraft:sparse_jungle,0,NONE,NONE,0.313641,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,17,1410059,249,267,minecraft:sparse_jungle,0,NONE,NONE,0.250558,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,18,1410059,245,271,minecraft:sparse_jungle,0,NONE,NONE,0.175347,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,19,1410059,0,275,minecraft:sparse_jungle,0,NONE,NONE,0.096655,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,20,1410059,177,269,minecraft:sparse_jungle,0,NONE,NONE,0.061177,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,21,1410059,0,257,minecraft:sparse_jungle,0,NONE,NONE,0.037594,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,22,1410059,121,253,minecraft:sparse_jungle,0,NONE,NONE,0.051359,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,23,1410059,147,253,minecraft:sparse_jungle,0,NONE,NONE,0.064194,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,24,1410059,0,257,minecraft:river,0,NONE,NONE,0.101567,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,25,1410059,299,305,minecraft:jungle,0,NONE,NONE,0.291031,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,26,1410059,169,271,minecraft:jungle,0,NONE,NONE,0.552946,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,27,1410059,137,309,minecraft:forest,0,NONE,NONE,1.027016,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,28,1410059,0,301,minecraft:forest,0,NONE,NONE,1.577874,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,29,1410059,0,309,minecraft:forest,0,NONE,NONE,2.222891,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,30,1410059,267,293,minecraft:forest,0,NONE,NONE,2.703342,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,4,31,1410059,278,281,minecraft:forest,0,NONE,NONE,2.965397,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,0,1410059,0,261,minecraft:plains,0,NONE,NONE,0.077804,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,1,1410059,96,253,minecraft:plains,0,NONE,NONE,0.050171,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,2,1410059,88,255,minecraft:plains,0,NONE,NONE,0.035581,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,3,1410059,0,255,minecraft:plains,0,NONE,NONE,0.018456,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,4,1410059,86,253,minecraft:plains,0,NONE,NONE,0.036595,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,5,1410059,89,253,minecraft:river,0,NONE,NONE,0.059569,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,6,1410059,79,265,minecraft:forest,0,NONE,NONE,0.074994,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,7,1410059,201,261,minecraft:forest,0,NONE,NONE,0.095497,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,8,1410059,71,273,minecraft:forest,0,NONE,NONE,0.119614,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,9,1410059,196,269,minecraft:forest,0,NONE,NONE,0.219244,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,10,1410059,193,275,minecraft:forest,0,NONE,NONE,0.329521,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,11,1410059,425,281,minecraft:forest,0,NONE,NONE,0.485808,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,12,1410059,729,285,minecraft:forest,0,NONE,NONE,0.587555,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,13,1410059,56,269,minecraft:jungle,0,NONE,NONE,0.545580,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,14,1410059,156,275,minecraft:jungle,0,NONE,NONE,0.491945,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,15,1410059,127,253,minecraft:river,0,NONE,NONE,0.471887,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,16,1410059,477,261,minecraft:sparse_jungle,0,NONE,NONE,0.428570,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,17,1410059,294,269,minecraft:sparse_jungle,0,NONE,NONE,0.343479,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,18,1410059,0,275,minecraft:sparse_jungle,0,NONE,NONE,0.218302,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,19,1410059,262,259,minecraft:sparse_jungle,0,NONE,NONE,0.145461,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,20,1410059,127,253,minecraft:sparse_jungle,0,NONE,NONE,0.086363,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,21,1410059,64,253,minecraft:river,0,NONE,NONE,0.074758,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,22,1410059,0,253,minecraft:river,0,NONE,NONE,0.139832,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,23,1410059,128,257,minecraft:river,0,NONE,NONE,0.150354,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,24,1410059,127,285,minecraft:jungle,0,NONE,NONE,0.283365,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,25,1410059,128,269,minecraft:jungle,0,NONE,NONE,0.555918,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,26,1410059,180,293,minecraft:jungle,0,NONE,NONE,1.080067,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,27,1410059,213,319,minecraft:jungle,0,NONE,NONE,1.849809,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,28,1410059,915,367,minecraft:jungle,0,NONE,NONE,2.990203,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,29,1410059,987,335,minecraft:forest,0,NONE,NONE,4.048958,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,30,1410059,2363,315,minecraft:forest,0,NONE,NONE,5.231633,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,5,31,1410059,2095,307,minecraft:forest,0,NONE,NONE,5.349229,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,0,1410059,0,265,minecraft:plains,0,NONE,NONE,0.092269,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,1,1410059,395,257,minecraft:plains,0,NONE,NONE,0.086754,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,2,1410059,0,255,minecraft:plains,0,NONE,NONE,0.038387,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,3,1410059,0,255,minecraft:plains,0,NONE,NONE,0.022920,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,4,1410059,102,253,minecraft:river,0,NONE,NONE,0.054080,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,5,1410059,102,253,minecraft:river,0,NONE,NONE,0.104169,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,6,1410059,96,253,minecraft:river,0,NONE,NONE,0.148848,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,7,1410059,225,271,minecraft:forest,0,NONE,NONE,0.169514,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,8,1410059,90,279,minecraft:forest,0,NONE,NONE,0.194498,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,9,1410059,129,279,minecraft:forest,0,NONE,NONE,0.295093,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,10,1410059,132,285,minecraft:forest,0,NONE,NONE,0.444095,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,11,1410059,140,269,minecraft:forest,0,NONE,NONE,0.616704,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,12,1410059,344,267,minecraft:jungle,0,NONE,NONE,0.716076,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,13,1410059,258,267,minecraft:jungle,0,NONE,NONE,0.750991,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,14,1410059,244,279,minecraft:jungle,0,NONE,NONE,0.691918,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,15,1410059,330,253,minecraft:jungle,0,NONE,NONE,0.643716,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,16,1410059,360,253,minecraft:river,0,NONE,NONE,0.535494,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,17,1410059,217,253,minecraft:river,0,NONE,NONE,0.404532,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,18,1410059,0,255,minecraft:sparse_jungle,0,NONE,NONE,0.270551,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,19,1410059,0,253,minecraft:sparse_jungle,0,NONE,NONE,0.212772,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,20,1410059,132,253,minecraft:sparse_jungle,0,NONE,NONE,0.269485,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,21,1410059,131,253,minecraft:river,0,NONE,NONE,0.343661,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,22,1410059,0,265,minecraft:river,0,NONE,NONE,0.423344,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,23,1410059,134,281,minecraft:jungle,0,NONE,NONE,0.583250,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,24,1410059,132,269,minecraft:jungle,0,NONE,NONE,0.827914,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,25,1410059,169,291,minecraft:jungle,0,NONE,NONE,1.288505,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,26,1410059,131,303,minecraft:jungle,0,NONE,NONE,1.991654,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,27,1410059,651,345,minecraft:jungle,0,NONE,NONE,3.197261,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,28,1410059,1018,343,minecraft:jungle,0,NONE,NONE,4.645217,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,29,1410059,3879,355,minecraft:jungle,0,NONE,NONE,6.502998,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,30,1410059,5127,331,minecraft:jungle,0,NONE,NONE,7.312529,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,6,31,1410059,1810,303,minecraft:jungle,0,NONE,NONE,7.327578,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,0,1410059,0,265,minecraft:plains,0,NONE,NONE,0.111921,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,1,1410059,0,261,minecraft:plains,0,NONE,NONE,0.065260,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,2,1410059,115,257,minecraft:plains,0,NONE,NONE,0.042638,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,3,1410059,113,253,minecraft:plains,0,NONE,NONE,0.028683,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,4,1410059,114,259,minecraft:plains,0,NONE,NONE,0.072525,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,5,1410059,115,253,minecraft:river,0,NONE,NONE,0.134901,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,6,1410059,109,253,minecraft:river,0,NONE,NONE,0.232903,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,7,1410059,340,259,minecraft:forest,0,NONE,NONE,0.317498,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,8,1410059,135,271,minecraft:forest,0,NONE,NONE,0.326082,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,9,1410059,133,279,minecraft:forest,0,NONE,NONE,0.409410,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,10,1410059,0,271,minecraft:forest,0,NONE,NONE,0.505800,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,11,1410059,478,267,minecraft:forest,0,NONE,NONE,0.731444,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,12,1410059,882,299,minecraft:jungle,0,NONE,NONE,0.963497,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,13,1410059,679,293,minecraft:jungle,0,NONE,NONE,1.015127,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,14,1410059,468,299,minecraft:jungle,0,NONE,NONE,0.949627,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,15,1410059,623,283,minecraft:jungle,0,NONE,NONE,0.857438,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,16,1410059,394,253,minecraft:river,0,NONE,NONE,0.656852,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,17,1410059,388,253,minecraft:river,0,NONE,NONE,0.517755,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,18,1410059,236,253,minecraft:river,0,NONE,NONE,0.429667,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,19,1410059,171,253,minecraft:river,0,NONE,NONE,0.419387,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,20,1410059,142,253,minecraft:river,0,NONE,NONE,0.580459,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,21,1410059,298,259,minecraft:river,0,NONE,NONE,0.856863,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,22,1410059,0,305,minecraft:jungle,0,NONE,NONE,1.108994,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,23,1410059,136,287,minecraft:jungle,0,NONE,NONE,1.420886,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,24,1410059,135,271,minecraft:jungle,0,NONE,NONE,1.999687,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,25,1410059,456,305,minecraft:jungle,0,NONE,NONE,2.623991,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,26,1410059,135,313,minecraft:jungle,0,NONE,NONE,3.574658,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,27,1410059,420,339,minecraft:jungle,0,NONE,NONE,4.787909,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,28,1410059,142804,387,minecraft:jungle,0,NONE,NONE,6.934091,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,29,1410059,142647,321,minecraft:jungle,0,NONE,NONE,8.141587,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,30,1410059,145734,335,minecraft:jungle,0,NONE,NONE,8.718261,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,7,31,1410059,142319,369,minecraft:jungle,0,NONE,NONE,8.847229,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,0,1410059,0,261,minecraft:plains,0,NONE,NONE,0.125465,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,1,1410059,0,259,minecraft:plains,0,NONE,NONE,0.070290,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,2,1410059,0,257,minecraft:plains,0,NONE,NONE,0.045491,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,3,1410059,0,259,minecraft:plains,0,NONE,NONE,0.040539,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,4,1410059,123,275,minecraft:plains,0,NONE,NONE,0.078475,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,5,1410059,124,253,minecraft:plains,0,NONE,NONE,0.149299,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,6,1410059,119,253,minecraft:river,0,NONE,NONE,0.280122,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,7,1410059,653,263,minecraft:river,0,NONE,NONE,0.453169,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,8,1410059,776,271,minecraft:forest,0,NONE,NONE,0.504008,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,9,1410059,135,277,minecraft:forest,0,NONE,NONE,0.458599,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,10,1410059,351,269,minecraft:forest,0,NONE,NONE,0.547558,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,11,1410059,456,263,minecraft:forest,0,NONE,NONE,0.799384,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,12,1410059,884,267,minecraft:jungle,0,NONE,NONE,1.094348,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,13,1410059,712,275,minecraft:jungle,0,NONE,NONE,1.259806,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,14,1410059,784,263,minecraft:jungle,0,NONE,NONE,1.207809,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,15,1410059,688,279,minecraft:jungle,0,NONE,NONE,1.045595,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,16,1410059,221,253,minecraft:jungle,0,NONE,NONE,0.746629,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,17,1410059,415,253,minecraft:river,0,NONE,NONE,0.630536,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,18,1410059,403,253,minecraft:river,0,NONE,NONE,0.565513,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,19,1410059,384,253,minecraft:river,0,NONE,NONE,0.670481,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,20,1410059,136,253,minecraft:river,0,NONE,NONE,0.943945,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,21,1410059,134,273,minecraft:jungle,0,NONE,NONE,1.491379,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,22,1410059,0,283,minecraft:jungle,0,NONE,NONE,2.248045,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,23,1410059,138,269,minecraft:jungle,0,NONE,NONE,2.971959,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,24,1410059,747,299,minecraft:jungle,0,NONE,NONE,3.720480,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,25,1410059,1561,281,minecraft:jungle,0,NONE,NONE,4.667964,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,26,1410059,185,299,minecraft:jungle,0,NONE,NONE,5.182821,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,27,1410059,140115,317,minecraft:jungle,0,NONE,NONE,7.037192,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,28,1410059,141632,343,minecraft:jungle,0,NONE,NONE,8.314584,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,29,1410059,128485,341,minecraft:jungle,0,NONE,NONE,9.161444,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,30,1410059,115589,307,minecraft:jungle,0,NONE,NONE,9.557499,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,8,31,1410059,139306,303,minecraft:jungle,0,NONE,NONE,9.808159,1,0,NONE,,NBT,OK
minecraft:overworld,2,0,9,0,1410059,0,261,minecraft:plains,0,NONE,NONE,0.167547,0,0,NONE,,NBT,OK
minecraft:overworld,2,0,9,1,1410059,135,257,minecraft:plains,0,NONE,NONE,0.113963,0,0,NONE,,NBT,OK
